Entity,Code,Date,Daily confirmed cases per million,Cumulative confirmed cases of COVID-19 per million people (cases per million)
Algeria,DZA,"May 6, 2020",3.87343,110.328
Algeria,DZA,"May 7, 2020",3.74314,113.954
Algeria,DZA,"May 8, 2020",3.83114,118.173
Algeria,DZA,"May 9, 2020",3.95814,122.437
Algeria,DZA,"May 10, 2020",4.11457,126.747
Algeria,DZA,"May 11, 2020",4.069,130.51
Algeria,DZA,"May 12, 2020",4.04943,134.341
Algeria,DZA,"May 13, 2020",4.00386,138.355
Algeria,DZA,"May 14, 2020",4.09186,142.596
Algeria,DZA,"May 15, 2020",4.10486,146.906
Algeria,DZA,"May 16, 2020",4.10486,151.171
Algeria,DZA,"May 17, 2020",4.11457,155.549
Algeria,DZA,"May 18, 2020",4.222,160.065
Algeria,DZA,"May 19, 2020",4.26757,164.215
Algeria,DZA,"May 20, 2020",4.26757,168.229
Algeria,DZA,"May 21, 2020",4.19914,171.991
Algeria,DZA,"May 22, 2020",4.18943,176.233
Algeria,DZA,"May 23, 2020",4.19929,180.566
Algeria,DZA,"May 24, 2020",4.20914,185.013
Algeria,DZA,"May 25, 2020",4.19286,189.414
Algeria,DZA,"May 26, 2020",4.24171,193.906
Algeria,DZA,"May 27, 2020",4.30029,198.331
Algeria,DZA,"May 28, 2020",4.284,201.979
Algeria,DZA,"May 29, 2020",4.13414,205.172
Algeria,DZA,"May 30, 2020",3.96143,208.296
Algeria,DZA,"May 31, 2020",3.75943,211.329
Algeria,DZA,"Jun 1, 2020",3.54443,214.225
Algeria,DZA,"Jun 2, 2020",3.29043,216.939
Algeria,DZA,"Jun 3, 2020",3.02657,219.516
Algeria,DZA,"Jun 4, 2020",2.50529,219.516
Algeria,DZA,"Jun 5, 2020",2.717,224.191
Algeria,DZA,"Jun 6, 2020",2.60957,226.562
Algeria,DZA,"Jun 7, 2020",2.551,229.185
Algeria,DZA,"Jun 8, 2020",2.47614,231.557
Algeria,DZA,"Jun 9, 2020",2.45,234.088
Algeria,DZA,"Jun 10, 2020",2.463,236.756
Algeria,DZA,"Jun 11, 2020",2.79529,239.082
Algeria,DZA,"Jun 12, 2020",2.46943,241.477
Algeria,DZA,"Jun 13, 2020",2.48571,243.962
Algeria,DZA,"Jun 14, 2020",2.47586,246.516
Algeria,DZA,"Jun 15, 2020",2.49214,249.002
Algeria,DZA,"Jun 16, 2020",2.49543,251.556
Algeria,DZA,"Jun 17, 2020",2.49214,254.201
Algeria,DZA,"Jun 18, 2020",2.554,256.961
Algeria,DZA,"Jun 19, 2020",2.59314,259.629
Algeria,DZA,"Jun 20, 2020",2.62571,262.343
Algeria,DZA,"Jun 21, 2020",2.67457,265.239
Algeria,DZA,"Jun 22, 2020",2.77557,268.431
Algeria,DZA,"Jun 23, 2020",2.89614,271.829
Algeria,DZA,"Jun 24, 2020",3.02643,275.387
Algeria,DZA,"Jun 25, 2020",3.19257,279.309
Algeria,DZA,"Jun 26, 2020",3.45314,283.802
Algeria,DZA,"Jun 27, 2020",3.84729,289.275
Algeria,DZA,"Jun 28, 2020",4.35557,295.728
Algeria,DZA,"Jun 29, 2020",4.893,302.684
Algeria,DZA,"Jun 30, 2020",5.37843,309.48
Algeria,DZA,"Jul 1, 2020",5.96486,317.142
Algeria,DZA,"Jul 2, 2020",6.59371,325.465
Algeria,DZA,"Jul 3, 2020",7.20629,334.245
Algeria,DZA,"Jul 4, 2020",7.76986,343.663
Algeria,DZA,"Jul 5, 2020",8.24871,353.469
Algeria,DZA,"Jul 6, 2020",8.69186,363.526
Algeria,DZA,"Jul 7, 2020",9.22929,374.085
Algeria,DZA,"Jul 8, 2020",9.68214,384.917
Algeria,DZA,"Jul 9, 2020",10.02086,395.612
Algeria,DZA,"Jul 10, 2020",10.26514,406.102
Algeria,DZA,"Jul 11, 2020",10.33357,415.999
Algeria,DZA,"Jul 12, 2020",10.46386,426.717
Algeria,DZA,"Jul 13, 2020",10.60071,437.732
Algeria,DZA,"Jul 14, 2020",10.70171,448.997
Algeria,DZA,"Jul 15, 2020",10.87114,461.015
Algeria,DZA,"Jul 16, 2020",11.14814,473.649
Algeria,DZA,"Jul 17, 2020",11.55543,486.99
Algeria,DZA,"Jul 18, 2020",12.07343,500.513
Algeria,DZA,"Jul 19, 2020",12.50014,514.218
Algeria,DZA,"Jul 20, 2020",12.66943,526.418
Algeria,DZA,"Jul 21, 2020",13.03757,540.261
Algeria,DZA,"Jul 22, 2020",13.233,553.647
Algeria,DZA,"Jul 23, 2020",13.36329,567.193
Algeria,DZA,"Jul 24, 2020",13.45114,581.149
Algeria,DZA,"Jul 25, 2020",13.71829,596.542
Algeria,DZA,"Jul 26, 2020",13.73143,610.339
Algeria,DZA,"Jul 27, 2020",13.92043,623.862
Algeria,DZA,"Jul 28, 2020",13.94986,637.91
Algeria,DZA,"Jul 29, 2020",14.129,652.55
Algeria,DZA,"Jul 30, 2020",14.19414,666.552
Algeria,DZA,"Jul 31, 2020",14.16157,680.28
Algeria,DZA,"Aug 1, 2020",13.79671,693.119
Algeria,DZA,"Aug 2, 2020",13.637,705.798
Algeria,DZA,"Aug 3, 2020",13.38286,717.543
Algeria,DZA,"Aug 4, 2020",13.02771,729.105
Algeria,DZA,"Aug 5, 2020",12.66943,741.237
Algeria,DZA,"Aug 6, 2020",12.46414,753.802
Algeria,DZA,"Aug 7, 2020",12.36314,766.823
Algeria,DZA,"Aug 8, 2020",12.25243,778.887
Algeria,DZA,"Aug 9, 2020",12.19386,791.156
Angola,AGO,"Mar 22, 2020",,0.061
Angola,AGO,"Mar 23, 2020",,0.061
Angola,AGO,"Mar 24, 2020",0.02033,0.061
Angola,AGO,"Mar 25, 2020",0.01525,0.061
Angola,AGO,"Mar 26, 2020",0.0122,0.061
Angola,AGO,"Mar 27, 2020",0.01517,0.091
Angola,AGO,"Mar 28, 2020",0.01729,0.122
Angola,AGO,"Mar 29, 2020",0.00857,0.122
Angola,AGO,"Mar 30, 2020",0.02157,0.213
Angola,AGO,"Mar 31, 2020",0.02157,0.213
Angola,AGO,"Apr 1, 2020",0.02157,0.213
Angola,AGO,"Apr 2, 2020",0.02586,0.243
Angola,AGO,"Apr 3, 2020",0.02157,0.243
Angola,AGO,"Apr 4, 2020",0.01729,0.243
Angola,AGO,"Apr 5, 2020",0.026,0.304
Angola,AGO,"Apr 6, 2020",0.03043,0.426
Angola,AGO,"Apr 7, 2020",0.03914,0.487
Angola,AGO,"Apr 8, 2020",0.04343,0.517
Angola,AGO,"Apr 9, 2020",0.04786,0.578
Angola,AGO,"Apr 10, 2020",0.04786,0.578
Angola,AGO,"Apr 11, 2020",0.04786,0.578
Angola,AGO,"Apr 12, 2020",0.03914,0.578
Angola,AGO,"Apr 13, 2020",0.02171,0.578
Angola,AGO,"Apr 14, 2020",0.013,0.578
Angola,AGO,"Apr 15, 2020",0.00871,0.578
Angola,AGO,"Apr 16, 2020",0,0.578
Angola,AGO,"Apr 17, 2020",0,0.578
Angola,AGO,"Apr 18, 2020",0,0.578
Angola,AGO,"Apr 19, 2020",0.02171,0.73
Angola,AGO,"Apr 20, 2020",0.02171,0.73
Angola,AGO,"Apr 21, 2020",0.02171,0.73
Angola,AGO,"Apr 22, 2020",0.02171,0.73
Angola,AGO,"Apr 23, 2020",0.02171,0.73
Angola,AGO,"Apr 24, 2020",0.026,0.761
Angola,AGO,"Apr 25, 2020",0.026,0.761
Angola,AGO,"Apr 26, 2020",0.00429,0.761
Angola,AGO,"Apr 27, 2020",0.00857,0.791
Angola,AGO,"Apr 28, 2020",0.01286,0.822
Angola,AGO,"Apr 29, 2020",0.01286,0.822
Angola,AGO,"Apr 30, 2020",0.01286,0.822
Angola,AGO,"May 1, 2020",0.00857,0.822
Angola,AGO,"May 2, 2020",0.01729,0.882
Angola,AGO,"May 3, 2020",0.04343,1.065
Angola,AGO,"May 4, 2020",0.03914,1.065
Angola,AGO,"May 5, 2020",0.03486,1.065
Angola,AGO,"May 6, 2020",0.03914,1.095
Angola,AGO,"May 7, 2020",0.03914,1.095
Angola,AGO,"May 8, 2020",0.03914,1.095
Angola,AGO,"May 9, 2020",0.06086,1.308
Angola,AGO,"May 10, 2020",0.03471,1.308
Angola,AGO,"May 11, 2020",0.04343,1.369
Angola,AGO,"May 12, 2020",0.04343,1.369
Angola,AGO,"May 13, 2020",0.03914,1.369
Angola,AGO,"May 14, 2020",0.03914,1.369
Angola,AGO,"May 15, 2020",0.05214,1.46
Angola,AGO,"May 16, 2020",0.02171,1.46
Angola,AGO,"May 17, 2020",0.02171,1.46
Angola,AGO,"May 18, 2020",0.013,1.46
Angola,AGO,"May 19, 2020",0.013,1.46
Angola,AGO,"May 20, 2020",0.02171,1.521
Angola,AGO,"May 21, 2020",0.03043,1.582
Angola,AGO,"May 22, 2020",0.04357,1.765
Angola,AGO,"May 23, 2020",0.05229,1.826
Angola,AGO,"May 24, 2020",0.05229,1.826
Angola,AGO,"May 25, 2020",0.09143,2.099
Angola,AGO,"May 26, 2020",0.09143,2.099
Angola,AGO,"May 27, 2020",0.09143,2.16
Angola,AGO,"May 28, 2020",0.08271,2.16
Angola,AGO,"May 29, 2020",0.06529,2.221
Angola,AGO,"May 30, 2020",0.074,2.343
Angola,AGO,"May 31, 2020",0.10443,2.556
Angola,AGO,"Jun 1, 2020",0.074,2.617
Angola,AGO,"Jun 2, 2020",0.074,2.617
Angola,AGO,"Jun 3, 2020",0.06529,2.617
Angola,AGO,"Jun 4, 2020",0.06529,2.617
Angola,AGO,"Jun 5, 2020",0.05657,2.617
Angola,AGO,"Jun 6, 2020",0.03914,2.617
Angola,AGO,"Jun 7, 2020",0.00871,2.617
Angola,AGO,"Jun 8, 2020",0.02171,2.769
Angola,AGO,"Jun 9, 2020",0.026,2.799
Angola,AGO,"Jun 10, 2020",0.04343,2.921
Angola,AGO,"Jun 11, 2020",0.11729,3.438
Angola,AGO,"Jun 12, 2020",0.139,3.59
Angola,AGO,"Jun 13, 2020",0.19114,3.955
Angola,AGO,"Jun 14, 2020",0.22586,4.199
Angola,AGO,"Jun 15, 2020",0.21286,4.26
Angola,AGO,"Jun 16, 2020",0.21729,4.321
Angola,AGO,"Jun 17, 2020",0.19986,4.321
Angola,AGO,"Jun 18, 2020",0.18257,4.716
Angola,AGO,"Jun 19, 2020",0.16086,4.716
Angola,AGO,"Jun 20, 2020",0.15657,5.051
Angola,AGO,"Jun 21, 2020",0.148,5.233
Angola,AGO,"Jun 22, 2020",0.15671,5.355
Angola,AGO,"Jun 23, 2020",0.17843,5.568
Angola,AGO,"Jun 24, 2020",0.19143,5.659
Angola,AGO,"Jun 25, 2020",0.14786,5.751
Angola,AGO,"Jun 26, 2020",0.18257,5.994
Angola,AGO,"Jun 27, 2020",0.19986,6.45
Angola,AGO,"Jun 28, 2020",0.31286,7.424
Angola,AGO,"Jun 29, 2020",0.39543,8.124
Angola,AGO,"Jun 30, 2020",0.40414,8.398
Angola,AGO,"Jul 1, 2020",0.42586,8.641
Angola,AGO,"Jul 2, 2020",0.44329,8.854
Angola,AGO,"Jul 3, 2020",0.51286,9.584
Angola,AGO,"Jul 4, 2020",0.50429,9.98
Angola,AGO,"Jul 5, 2020",0.44343,10.528
Angola,AGO,"Jul 6, 2020",0.34343,10.528
Angola,AGO,"Jul 7, 2020",0.33471,10.74
Angola,AGO,"Jul 8, 2020",0.3,10.74
Angola,AGO,"Jul 9, 2020",0.413,11.745
Angola,AGO,"Jul 10, 2020",0.35214,12.049
Angola,AGO,"Jul 11, 2020",0.565,13.935
Angola,AGO,"Jul 12, 2020",0.59543,14.696
Angola,AGO,"Jul 13, 2020",0.69543,15.396
Angola,AGO,"Jul 14, 2020",0.665,15.396
Angola,AGO,"Jul 15, 2020",0.74757,15.974
Angola,AGO,"Jul 16, 2020",0.82586,17.526
Angola,AGO,"Jul 17, 2020",0.91714,18.469
Angola,AGO,"Jul 18, 2020",0.78243,19.412
Angola,AGO,"Jul 19, 2020",0.88671,20.903
Angola,AGO,"Jul 20, 2020",0.865,21.451
Angola,AGO,"Jul 21, 2020",1.05629,22.789
Angola,AGO,"Jul 22, 2020",0.97371,22.789
Angola,AGO,"Jul 23, 2020",0.88243,23.702
Angola,AGO,"Jul 24, 2020",0.89114,24.706
Angola,AGO,"Jul 25, 2020",0.926,25.893
Angola,AGO,"Jul 26, 2020",0.839,26.775
Angola,AGO,"Jul 27, 2020",0.978,28.296
Angola,AGO,"Jul 28, 2020",0.79543,28.357
Angola,AGO,"Jul 29, 2020",0.87371,28.905
Angola,AGO,"Jul 30, 2020",0.96057,30.426
Angola,AGO,"Jul 31, 2020",1.15614,32.8
Angola,AGO,"Aug 1, 2020",1.12129,33.743
Angola,AGO,"Aug 2, 2020",1.017,33.895
Angola,AGO,"Aug 3, 2020",0.94743,34.929
Angola,AGO,"Aug 4, 2020",1.00829,35.416
Angola,AGO,"Aug 5, 2020",0.93,35.416
Angola,AGO,"Aug 6, 2020",1.49514,40.893
Angola,AGO,"Aug 7, 2020",1.37786,42.445
Angola,AGO,"Aug 8, 2020",1.62571,45.122
Angola,AGO,"Aug 9, 2020",1.604,45.122
Argentina,ARG,"Mar 4, 2020",,0.022
Argentina,ARG,"Mar 6, 2020",,0.044
Argentina,ARG,"Mar 7, 2020",0.059,0.177
Argentina,ARG,"Mar 8, 2020",0.04975,0.199
Argentina,ARG,"Mar 9, 2020",0.053,0.266
Argentina,ARG,"Mar 10, 2020",0.053,
Argentina,ARG,"Mar 11, 2020",0.0796,0.42
Argentina,ARG,"Mar 12, 2020",0.0796,
Argentina,ARG,"Mar 13, 2020",0.1284,0.686
Argentina,ARG,"Mar 14, 2020",0.115,0.752
Argentina,ARG,"Mar 15, 2020",0.1592,0.996
Argentina,ARG,"Mar 16, 2020",0.1946,1.239
Argentina,ARG,"Mar 17, 2020",0.19533,1.438
Argentina,ARG,"Mar 18, 2020",0.22117,1.748
Argentina,ARG,"Mar 19, 2020",0.24643,2.146
Argentina,ARG,"Mar 20, 2020",0.30643,2.832
Argentina,ARG,"Mar 21, 2020",0.39186,3.496
Argentina,ARG,"Mar 22, 2020",0.56886,4.978
Argentina,ARG,"Mar 23, 2020",0.66371,5.886
Argentina,ARG,"Mar 24, 2020",0.74586,6.66
Argentina,ARG,"Mar 25, 2020",0.97343,8.563
Argentina,ARG,"Mar 26, 2020",1.28,11.107
Argentina,ARG,"Mar 27, 2020",1.457,13.032
Argentina,ARG,"Mar 28, 2020",1.68143,15.267
Argentina,ARG,"Mar 29, 2020",1.64357,16.484
Argentina,ARG,"Mar 30, 2020",1.751,18.143
Argentina,ARG,"Mar 31, 2020",2.10186,21.374
Argentina,ARG,"Apr 1, 2020",1.83,21.374
Argentina,ARG,"Apr 2, 2020",1.99443,25.069
Argentina,ARG,"Apr 3, 2020",1.71943,25.069
Argentina,ARG,"Apr 4, 2020",1.81743,27.989
Argentina,ARG,"Apr 5, 2020",2.23143,32.105
Argentina,ARG,"Apr 6, 2020",2.32,34.384
Argentina,ARG,"Apr 7, 2020",2.09243,36.021
Argentina,ARG,"Apr 8, 2020",2.36743,37.946
Argentina,ARG,"Apr 9, 2020",2.09243,39.716
Argentina,ARG,"Apr 10, 2020",2.40529,41.907
Argentina,ARG,"Apr 11, 2020",2.244,43.699
Argentina,ARG,"Apr 12, 2020",2.16814,47.283
Argentina,ARG,"Apr 13, 2020",2.05114,48.743
Argentina,ARG,"Apr 14, 2020",2.03543,50.27
Argentina,ARG,"Apr 15, 2020",2.26614,53.81
Argentina,ARG,"Apr 16, 2020",2.01329,53.81
Argentina,ARG,"Apr 17, 2020",2.105,56.642
Argentina,ARG,"Apr 18, 2020",2.15871,58.811
Argentina,ARG,"Apr 19, 2020",2.184,62.572
Argentina,ARG,"Apr 20, 2020",2.29786,64.829
Argentina,ARG,"Apr 21, 2020",2.36414,66.82
Argentina,ARG,"Apr 22, 2020",2.21243,69.299
Argentina,ARG,"Apr 23, 2020",2.66757,72.485
Argentina,ARG,"Apr 24, 2020",2.72771,75.737
Argentina,ARG,"Apr 25, 2020",2.418,75.737
Argentina,ARG,"Apr 26, 2020",2.968,83.348
Argentina,ARG,"Apr 27, 2020",2.64557,83.348
Argentina,ARG,"Apr 28, 2020",3.066,88.283
Argentina,ARG,"Apr 29, 2020",3.104,91.026
Argentina,ARG,"Apr 30, 2020",3.14829,94.522
Argentina,ARG,"May 1, 2020",3.13557,97.686
Argentina,ARG,"May 2, 2020",3.46429,99.987
Argentina,ARG,"May 3, 2020",2.848,103.284
Argentina,ARG,"May 4, 2020",3.17043,105.541
Argentina,ARG,"May 5, 2020",2.79429,107.842
Argentina,ARG,"May 6, 2020",2.82271,110.785
Argentina,ARG,"May 7, 2020",2.91757,114.944
Argentina,ARG,"May 8, 2020",2.98086,118.551
Argentina,ARG,"May 9, 2020",3.41071,123.861
Argentina,ARG,"May 10, 2020",3.46129,127.512
Argentina,ARG,"May 11, 2020",3.18,127.8
Argentina,ARG,"May 12, 2020",3.62571,133.22
Argentina,ARG,"May 13, 2020",4.87743,144.925
Argentina,ARG,"May 14, 2020",5.282,151.917
Argentina,ARG,"May 15, 2020",5.57271,157.559
Argentina,ARG,"May 16, 2020",5.90457,165.192
Argentina,ARG,"May 17, 2020",6.41343,172.405
Argentina,ARG,"May 18, 2020",6.37229,172.405
Argentina,ARG,"May 19, 2020",7.38686,184.929
Argentina,ARG,"May 20, 2020",7.09914,194.62
Argentina,ARG,"May 21, 2020",7.59857,205.108
Argentina,ARG,"May 22, 2020",8.84086,219.445
Argentina,ARG,"May 23, 2020",10.01986,235.332
Argentina,ARG,"May 24, 2020",11.21471,250.908
Argentina,ARG,"May 25, 2020",13.5,266.905
Argentina,ARG,"May 26, 2020",13.45586,279.119
Argentina,ARG,"May 27, 2020",13.968,292.395
Argentina,ARG,"May 28, 2020",14.69814,307.993
Argentina,ARG,"May 29, 2020",15.08057,325.008
Argentina,ARG,"May 30, 2020",15.07743,340.873
Argentina,ARG,"May 31, 2020",15.365,358.463
Argentina,ARG,"Jun 1, 2020",15.09314,372.557
Argentina,ARG,"Jun 2, 2020",15.131,385.036
Argentina,ARG,"Jun 3, 2020",16.09186,405.038
Argentina,ARG,"Jun 4, 2020",16.86314,426.035
Argentina,ARG,"Jun 5, 2020",14.43243,426.035
Argentina,ARG,"Jun 6, 2020",17.75771,465.176
Argentina,ARG,"Jun 7, 2020",18.352,486.926
Argentina,ARG,"Jun 8, 2020",18.785,504.052
Argentina,ARG,"Jun 9, 2020",19.61314,522.328
Argentina,ARG,"Jun 10, 2020",20.36229,547.573
Argentina,ARG,"Jun 11, 2020",21.27886,574.987
Argentina,ARG,"Jun 12, 2020",25.61871,605.366
Argentina,ARG,"Jun 13, 2020",24.42386,636.144
Argentina,ARG,"Jun 14, 2020",26.156,670.018
Argentina,ARG,"Jun 15, 2020",27.76171,698.384
Argentina,ARG,"Jun 16, 2020",28.96914,725.112
Argentina,ARG,"Jun 17, 2020",29.70557,755.513
Argentina,ARG,"Jun 18, 2020",30.19229,786.335
Argentina,ARG,"Jun 19, 2020",25.85243,786.335
Argentina,ARG,"Jun 20, 2020",34.156,875.237
Argentina,ARG,"Jun 21, 2020",34.48157,911.39
Argentina,ARG,"Jun 22, 2020",35.42671,946.372
Argentina,ARG,"Jun 23, 2020",38.39157,993.854
Argentina,ARG,"Jun 24, 2020",34.04857,993.854
Argentina,ARG,"Jun 25, 2020",45.197,1102.714
Argentina,ARG,"Jun 26, 2020",53.43414,1160.374
Argentina,ARG,"Jun 27, 2020",40.73386,1160.374
Argentina,ARG,"Jun 28, 2020",52.28043,1277.354
Argentina,ARG,"Jun 29, 2020",47.28314,1277.354
Argentina,ARG,"Jun 30, 2020",54.79971,1377.452
Argentina,ARG,"Jul 1, 2020",61.94957,1427.501
Argentina,ARG,"Jul 2, 2020",54.82814,1486.511
Argentina,ARG,"Jul 3, 2020",55.26443,1547.224
Argentina,ARG,"Jul 4, 2020",64.257,1610.173
Argentina,ARG,"Jul 5, 2020",47.54557,1610.173
Argentina,ARG,"Jul 6, 2020",55.73214,1667.479
Argentina,ARG,"Jul 7, 2020",49.14171,1721.444
Argentina,ARG,"Jul 8, 2020",50.31129,1779.68
Argentina,ARG,"Jul 9, 2020",51.29743,1845.593
Argentina,ARG,"Jul 10, 2020",54.01571,1925.335
Argentina,ARG,"Jul 11, 2020",56.60129,2006.382
Argentina,ARG,"Jul 12, 2020",67.24386,2080.88
Argentina,ARG,"Jul 13, 2020",69.959,2157.193
Argentina,ARG,"Jul 14, 2020",70.64814,2215.981
Argentina,ARG,"Jul 15, 2020",72.12414,2284.55
Argentina,ARG,"Jul 16, 2020",74.22929,2365.199
Argentina,ARG,"Jul 17, 2020",76.27114,2459.234
Argentina,ARG,"Jul 18, 2020",76.14471,2539.397
Argentina,ARG,"Jul 19, 2020",79.78286,2639.362
Argentina,ARG,"Jul 20, 2020",79.06857,2710.674
Argentina,ARG,"Jul 21, 2020",84.04371,2804.289
Argentina,ARG,"Jul 22, 2020",86.95171,2893.213
Argentina,ARG,"Jul 23, 2020",92.322,3011.454
Argentina,ARG,"Jul 24, 2020",97.16443,3139.386
Argentina,ARG,"Jul 25, 2020",105.07929,3274.952
Argentina,ARG,"Jul 26, 2020",108.16114,3396.49
Argentina,ARG,"Jul 27, 2020",126.44029,3595.756
Argentina,ARG,"Jul 28, 2020",113.06671,3595.756
Argentina,ARG,"Jul 29, 2020",115.81986,3703.952
Argentina,ARG,"Jul 30, 2020",117.70057,3835.358
Argentina,ARG,"Jul 31, 2020",117.255,3960.171
Argentina,ARG,"Aug 1, 2020",118.04514,4101.268
Argentina,ARG,"Aug 2, 2020",119.42329,4232.453
Argentina,ARG,"Aug 3, 2020",107.52271,4348.415
Argentina,ARG,"Aug 4, 2020",124.51543,4467.364
Argentina,ARG,"Aug 5, 2020",124.30686,4574.1
Argentina,ARG,"Aug 6, 2020",127.00314,4724.379
Argentina,ARG,"Aug 7, 2020",131.76329,4882.514
Argentina,ARG,"Aug 8, 2020",135.354,5048.746
Argentina,ARG,"Aug 9, 2020",140.26271,5214.292
Armenia,ARM,"Dec 31, 2019",,0
Armenia,ARM,"Jan 1, 2020",,0
Armenia,ARM,"Jan 2, 2020",0,0
Armenia,ARM,"Jan 3, 2020",0,0
Armenia,ARM,"Jan 4, 2020",0,0
Armenia,ARM,"Jan 5, 2020",0,0
Armenia,ARM,"Jan 6, 2020",0,0
Armenia,ARM,"Jan 7, 2020",0,0
Armenia,ARM,"Jan 8, 2020",0,0
Armenia,ARM,"Jan 9, 2020",0,0
Armenia,ARM,"Jan 10, 2020",0,0
Armenia,ARM,"Jan 11, 2020",0,0
Armenia,ARM,"Jan 12, 2020",0,0
Armenia,ARM,"Jan 13, 2020",0,0
Armenia,ARM,"Jan 14, 2020",0,0
Armenia,ARM,"Jan 15, 2020",0,0
Armenia,ARM,"Jan 16, 2020",0,0
Armenia,ARM,"Jan 17, 2020",0,0
Armenia,ARM,"Jan 18, 2020",0,0
Armenia,ARM,"Jan 19, 2020",0,0
Armenia,ARM,"Jan 20, 2020",0,0
Armenia,ARM,"Jan 21, 2020",0,0
Armenia,ARM,"Jan 22, 2020",0,0
Armenia,ARM,"Jan 23, 2020",0,0
Armenia,ARM,"Jan 24, 2020",0,0
Armenia,ARM,"Jan 25, 2020",0,0
Armenia,ARM,"Jan 26, 2020",0,0
Armenia,ARM,"Jan 27, 2020",0,0
Armenia,ARM,"Jan 28, 2020",0,0
Armenia,ARM,"Jan 29, 2020",0,0
Armenia,ARM,"Jan 30, 2020",0,0
Armenia,ARM,"Jan 31, 2020",0,0
Armenia,ARM,"Feb 1, 2020",0,0
Armenia,ARM,"Feb 2, 2020",0,0
Armenia,ARM,"Feb 3, 2020",0,0
Armenia,ARM,"Feb 4, 2020",0,0
Armenia,ARM,"Feb 5, 2020",0,0
Armenia,ARM,"Feb 6, 2020",0,0
Armenia,ARM,"Feb 7, 2020",0,0
Armenia,ARM,"Feb 8, 2020",0,0
Armenia,ARM,"Feb 9, 2020",0,0
Armenia,ARM,"Feb 10, 2020",0,0
Armenia,ARM,"Feb 11, 2020",0,0
Armenia,ARM,"Feb 12, 2020",0,0
Armenia,ARM,"Feb 13, 2020",0,0
Armenia,ARM,"Feb 14, 2020",0,0
Armenia,ARM,"Feb 15, 2020",0,0
Armenia,ARM,"Feb 16, 2020",0,0
Armenia,ARM,"Feb 17, 2020",0,0
Armenia,ARM,"Feb 18, 2020",0,0
Armenia,ARM,"Feb 19, 2020",0,0
Armenia,ARM,"Feb 20, 2020",0,0
Armenia,ARM,"Feb 21, 2020",0,0
Armenia,ARM,"Feb 22, 2020",0,0
Armenia,ARM,"Feb 23, 2020",0,0
Armenia,ARM,"Feb 24, 2020",0,0
Armenia,ARM,"Feb 25, 2020",0,0
Armenia,ARM,"Feb 26, 2020",0,0
Armenia,ARM,"Feb 27, 2020",0,0
Armenia,ARM,"Feb 28, 2020",0,0
Armenia,ARM,"Feb 29, 2020",0,0
Armenia,ARM,"Mar 1, 2020",0.04814,0.337
Armenia,ARM,"Mar 2, 2020",0.04814,0.337
Armenia,ARM,"Mar 3, 2020",0.05617,
Armenia,ARM,"Mar 4, 2020",0.0674,
Armenia,ARM,"Mar 5, 2020",0.08425,
Armenia,ARM,"Mar 6, 2020",0.11233,
Armenia,ARM,"Mar 12, 2020",,1.35
Armenia,ARM,"Mar 13, 2020",,2.025
Armenia,ARM,"Mar 14, 2020",1.34967,4.387
Armenia,ARM,"Mar 15, 2020",1.60275,6.749
Armenia,ARM,"Mar 16, 2020",1.8222,9.449
Armenia,ARM,"Mar 17, 2020",2.47467,15.186
Armenia,ARM,"Mar 18, 2020",3.712,26.323
Armenia,ARM,"Mar 19, 2020",5.11014,37.122
Armenia,ARM,"Mar 20, 2020",6.26714,45.896
Armenia,ARM,"Mar 21, 2020",7.08671,53.995
Armenia,ARM,"Mar 22, 2020",8.19557,64.119
Armenia,ARM,"Mar 23, 2020",8.00271,65.469
Armenia,ARM,"Mar 24, 2020",9.15971,79.305
Armenia,ARM,"Mar 25, 2020",9.01514,89.429
Armenia,ARM,"Mar 26, 2020",8.67771,97.866
Armenia,ARM,"Mar 27, 2020",9.30443,111.027
Armenia,ARM,"Mar 28, 2020",10.22043,125.539
Armenia,ARM,"Mar 29, 2020",11.281,143.087
Armenia,ARM,"Mar 30, 2020",13.88429,162.66
Armenia,ARM,"Mar 31, 2020",14.31814,179.534
Armenia,ARM,"Apr 1, 2020",14.752,192.695
Armenia,ARM,"Apr 2, 2020",17.982,223.742
Armenia,ARM,"Apr 3, 2020",19.62114,248.377
Armenia,ARM,"Apr 4, 2020",19.18729,259.851
Armenia,ARM,"Apr 5, 2020",19.18729,277.4
Armenia,ARM,"Apr 6, 2020",16.92143,281.112
Armenia,ARM,"Apr 7, 2020",15.47514,287.861
Armenia,ARM,"Apr 8, 2020",14.94486,297.31
Armenia,ARM,"Apr 9, 2020",12.438,310.809
Armenia,ARM,"Apr 10, 2020",9.69014,316.209
Armenia,ARM,"Apr 11, 2020",9.49729,326.333
Armenia,ARM,"Apr 12, 2020",9.20814,341.856
Armenia,ARM,"Apr 13, 2020",9.93129,350.63
Armenia,ARM,"Apr 14, 2020",10.317,360.08
Armenia,ARM,"Apr 15, 2020",11.08843,374.928
Armenia,ARM,"Apr 16, 2020",11.47414,391.127
Armenia,ARM,"Apr 17, 2020",12.72757,405.3
Armenia,ARM,"Apr 18, 2020",13.54714,421.161
Armenia,ARM,"Apr 19, 2020",13.40243,435.673
Armenia,ARM,"Apr 20, 2020",14.46314,451.871
Armenia,ARM,"Apr 21, 2020",16.10229,472.794
Armenia,ARM,"Apr 22, 2020",17.45214,497.092
Armenia,ARM,"Apr 23, 2020",17.54843,513.965
